analysis_id,source,source_type,analyst,source_date,adp_basis,season,position,adp_position_rank,player_name_source,player_name_normalized,nfl_team,factor,factor_group,factor_kind,league_average_reference,response,color,color_points,extraction_confidence,extraction_method
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,23,Luther Burden,Luther Burden III,,Archetype,classification,archetype,N/A,Breakout Candidate,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,23,Luther Burden,Luther Burden III,,Injury/Suspension Concern?,classification,injury,N/A,Minimal Concern,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Targets,volume,binary_vs_avg,10.7,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Receptions,volume,binary_vs_avg,7.2,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Touchdowns,volume,binary_vs_avg,0.8,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Team Pass Attempts,situational,binary_vs_avg,594.94,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Highest Targeted Secondary Option,situational,more_less_same,103.31,Same,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Highest % Achieved in Reception Perception,situational,binary_vs_avg,90th,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Archetype,classification,archetype,N/A,Trusty Veteran,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,24,Mike Evans,Mike Evans,,Injury/Suspension Concern?,classification,injury,N/A,Concerned,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Targets,volume,binary_vs_avg,10.7,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Receptions,volume,binary_vs_avg,7.2,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Touchdowns,volume,binary_vs_avg,0.8,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Team Pass Attempts,situational,binary_vs_avg,594.94,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Highest Targeted Secondary Option,situational,more_less_same,103.31,More,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Highest % Achieved in Reception Perception,situational,binary_vs_avg,90th,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Archetype,classification,archetype,N/A,Trusty Veteran,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,25,Davante Adams,Davante Adams,,Injury/Suspension Concern?,classification,injury,N/A,Some Concern,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Targets,volume,binary_vs_avg,10.7,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Receptions,volume,binary_vs_avg,7.2,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Touchdowns,volume,binary_vs_avg,0.8,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Team Pass Attempts,situational,binary_vs_avg,594.94,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Highest Targeted Secondary Option,situational,more_less_same,103.31,More,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Highest % Achieved in Reception Perception,situational,binary_vs_avg,90th,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Archetype,classification,archetype,N/A,Prime WR2,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,26,Jameson Williams,Jameson Williams,,Injury/Suspension Concern?,classification,injury,N/A,Minimal Concern,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Targets,volume,binary_vs_avg,10.7,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Receptions,volume,binary_vs_avg,7.2,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Touchdowns,volume,binary_vs_avg,0.8,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Team Pass Attempts,situational,binary_vs_avg,594.94,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Highest Targeted Secondary Option,situational,more_less_same,103.31,Same,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,Yes,green,5,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Highest % Achieved in Reception Perception,situational,binary_vs_avg,90th,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Archetype,classification,archetype,N/A,Trusty Veteran,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,27,DJ Moore,D.J. Moore,,Injury/Suspension Concern?,classification,injury,N/A,Minimal Concern,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Targets,volume,binary_vs_avg,10.7,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Receptions,volume,binary_vs_avg,7.2,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Touchdowns,volume,binary_vs_avg,0.8,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Team Pass Attempts,situational,binary_vs_avg,594.94,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Highest Targeted Secondary Option,situational,more_less_same,103.31,Same,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Highest % Achieved in Reception Perception,situational,binary_vs_avg,90th,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Archetype,classification,archetype,N/A,Prime WR2,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,28,Christian Watson,Christian Watson,,Injury/Suspension Concern?,classification,injury,N/A,Some Concern,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Targets,volume,binary_vs_avg,10.7,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Receptions,volume,binary_vs_avg,7.2,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Touchdowns,volume,binary_vs_avg,0.8,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Offensive Rank in PPG,situational,binary_vs_avg,8.94,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Quarterbacks Rank in PFF Passing Grade,situational,binary_vs_avg,10.36,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Team Pass Attempts,situational,binary_vs_avg,594.94,Yes,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Highest Targeted Secondary Option,situational,more_less_same,103.31,Same,yellow,3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Offensive Line Rank in Pass Blocking,situational,binary_vs_avg,10.75,No,red,-3,high,"programmatic cell-fill sampling, validated vs published colour counts"
WR_FACTOR_GRID_2026,"Analyst colour-coded WR factor grid (screenshots, 8 images)",third_party_analyst_screenshot,UNKNOWN — owner to supply,UNKNOWN — owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,WR,29,Carnell Tate,Carnell Tate,,Rank in Yards per Route Run,situational,binary_vs_avg,4.81,?,orange,-1,high,"programmatic cell-fill sampling, validated vs published colour counts"
